wavelength,result
1.5,0.3848509634470705
1.51,0.3911859255060585
1.52,0.3981939445041119
1.53,0.40563936399395983
1.54,0.41352825986542496
1.55,0.422021560410002
1.56,0.4311694039230851
1.57,0.4408008322776712
1.58,0.4506814413903792
1.59,0.46073346816112626
1.6,0.47107268011156445
