length_um,excess_loss_db,insertion_loss_upper_db,insertion_loss_lower_db,power_imbalance_db,phase_error_deg,return_loss_db,forward_power,reflected_power,even_amplitude_abs,odd_amplitude_abs,even_power,odd_power,even_phase_deg,odd_phase_deg,supermode_phase_difference_deg,length_over_lpi
75.0,3.3838482996144275,5.609837698453497,7.352019773902596,1.7421820754490993,24.789482819330786,30.586948842973413,0.4587912959869833,0.0008735848941656293,0.5689244854961036,0.3675815906570638,0.32367507019700625,0.13511622578997723,26.637394791755604,104.09786520230871,77.46047041055311,0.75
77.5,2.5616071897546333,4.1129076142255645,7.785077372117644,3.6721697578920782,11.040349623768329,31.800540686882638,0.5544205010836465,0.0006606111982762435,0.5708600785943599,0.4780578121429328,0.3258812293327588,0.22853927175088762,-48.0834224469161,17.99004547932606,66.07346792624216,0.775
80.0,2.2653152208722562,3.1387602277701365,9.660208236247664,6.5214480084775275,3.4760493095002096,36.116093003773884,0.5935652643027787,0.00024456296986028836,0.5318751311526088,0.5573814754404509,0.28289115513860474,0.310674109164174,-120.68225354087544,-70.20088131803453,50.48137222284092,0.8
82.5,1.7901130218004702,2.098979509573133,13.42376625795141,11.324786748378276,16.343068330135985,37.65518489572149,0.6621992702505471,0.00017158586579199607,0.5329011468884066,0.6149923884858806,0.28398363235497914,0.3782156378955682,173.08951318806433,-157.552265552025,29.358221259910685,0.825
85.00000000000001,0.943750208221821,1.0094294233631356,19.18011199846091,18.170682575097775,13.113392412006128,48.47897811744826,0.8046832831217029,1.4193914611699144e-05,0.6165577610017857,0.651567195667621,0.38014347265153514,0.4245398104701679,101.32781282097471,115.04914944663075,13.721336625656019,0.8500000000000001
87.5,0.4592658478600528,0.4723479428770525,25.676875374966297,25.204527432089243,0.40065137703399956,48.82765016092875,0.8996496497512328,1.3098904743114722e-05,0.6704329442589722,0.6709465828242059,0.44948033274775406,0.45016931700347906,21.21787748429501,27.505400184619287,6.287522700324277,0.875
90.0,0.7384883079704656,0.7393273835013335,37.87874038824341,37.139413004742075,89.6177525030544,39.19328793055196,0.8436283567823258,0.00012041239842599335,0.6403826026273003,0.6584363895127691,0.41008987774771477,0.43353847903461096,-59.72794548008915,-59.71731666888772,0.010628811201429146,0.9
92.5,1.4396834573971404,1.4889618024862843,20.91558129984516,19.426619497358878,37.4780623835791,40.12377164481209,0.7178466107834259,9.719028049509346e-05,0.5592773999087133,0.6364396285075085,0.3127912100486508,0.40505540073477536,-135.4125303030689,-145.14438095666108,-9.731850653592177,0.925
95.0,1.9201565022727656,2.2129128597761665,13.778492200155114,11.56557934037895,20.588487412259976,36.611984453016724,0.642664557852563,0.0002181732769196251,0.515309391633153,0.6141016110931747,0.2655437691053303,0.3771207887472328,156.4686958402008,128.47932616293684,-27.989369677263966,0.95
97.50000000000001,2.144234923282879,2.813668877094002,10.595418983966551,7.781750106872549,5.508366672105213,31.30248194764221,0.6103465691367665,0.0007408867112671631,0.5335468219798776,0.5706788570570488,0.28467221124482717,0.32567435789193955,85.6243619487083,41.342712627961944,-44.28164932074636,0.9750000000000001
100.0,2.841081577080909,4.0069648691205355,9.122282261940036,5.115317392819501,2.6731873221218385,28.96707047876543,0.5198665116451286,0.0012685072453294199,0.5198270968658201,0.4996461758176301,0.2702202106359467,0.24964630100918214,11.249403983351446,-46.77654125334382,-58.025945236695264,1.0
102.49999999999999,3.9958176141361115,6.021855794744452,8.280892567225898,2.2590367724814477,10.124327359608769,28.54888542939382,0.39849074434268905,0.0013967267701361953,0.48282253056305996,0.40666097467469403,0.23311759601931697,0.16537314832337213,-57.499422226822404,-132.54035435460264,-75.04093212778024,1.025
105.0,4.379319381016048,7.723961106621539,7.079187162525173,-0.6447739440963665,28.884423230924128,27.205200666458936,0.36481111502822816,0.0019031802987951065,0.5198781841858697,0.3074699800563156,0.2702733263923971,0.09453778863583111,-123.04783481480548,142.10183051777352,-94.85033466742102,1.05
107.50000000000001,3.876883393144878,7.464877923082472,6.37738938871617,-1.0874885343663028,55.8511801140619,27.434212897917597,0.40955446091963155,0.0018054219166477013,0.6106779897545045,0.19138143522564838,0.3729276071706027,0.03662685374902905,163.40455149043285,60.79932441079313,-102.60522707963972,1.0750000000000002
110.00000000000001,3.5012997428336847,6.181767142182499,6.868556036512842,0.6867888943303442,75.54096154650122,28.27009551547889,0.4465499300957151,0.0014893283221779378,0.662422760532391,0.0880114562108906,0.43880391367135346,0.0077460164243615135,82.67177933783546,10.260577401686403,-72.41120193614906,1.1
112.5,3.98840055103113,5.677089262774318,8.907767189459294,3.2306779266849754,86.16322798540341,29.266892720517205,0.39917188500494294,0.0011838882982656805,0.6210487221434843,0.11606192195930697,0.38570151527605473,0.01347036972888826,2.011113183057776,-7.9607853572200575,-9.971898540277834,1.125
114.99999999999999,4.630675800451717,5.453901658299206,12.25844182236756,6.804540164068355,86.57826921991656,30.878521845870473,0.34429635105109524,0.0008168603486504105,0.5495887571134458,0.20554451854912914,0.3020478019455021,0.042248549105593294,-70.7388225895222,-74.68130261969878,-3.9424800301765894,1.15
117.5,4.207348653605527,4.645493790645007,14.38624274159296,9.740748950947953,73.37951783894465,32.24542719872502,0.3795466256019252,0.0005962896622358642,0.5448809867953097,0.2874914534919164,0.29689528977103047,0.08265133583089473,-139.4902640770655,-151.26863933896956,-11.7783752619041,1.175
